SubscriberKey,EmailAddress,Status,Country,Source,DateCreated
L380,lead380@example.com,Unsubscribed,IN,referral,2023-01-10 11:36:00+0000
L381,lead381@example.com,Unsubscribed,JP,ads,2023-12-25 06:33:00+0000
L382,lead382@example.com,Active,GB,referral,2024-01-27 16:57:00+0000
L383,lead383@example.com,Active,SE,ads,2024-01-23 23:19:00+0000
L384,lead384@example.com,Active,IN,ads,2023-01-26 14:06:00+0000
L385,lead385@example.com,Active,IN,webform,2023-05-16 07:48:00+0000
L386,lead386@example.com,Active,SE,event,2023-01-10 18:18:00+0000
L387,lead387@example.com,Active,US,referral,2023-01-25 18:43:00+0000
L388,lead388@example.com,Active,JP,referral,2023-03-08 12:02:00+0000
L389,lead389@example.com,Active,BR,event,2023-08-31 06:30:00+0000
L390,lead390@example.com,Active,DE,organic,2023-01-04 11:42:00+0000
L391,lead391@example.com,Active,DE,organic,2023-04-10 12:21:00+0000
L392,lead392@example.com,Unsubscribed,BR,organic,2023-12-12 09:48:00+0000
L393,lead393@example.com,Active,NG,webform,2023-11-28 20:28:00+0000
L394,lead394@example.com,Active,BR,event,2023-05-29 05:55:00+0000
L395,lead395@example.com,Unsubscribed,BR,organic,2023-11-23 16:59:00+0000
L396,lead396@example.com,Active,JP,webform,2023-03-24 23:13:00+0000
L397,lead397@example.com,Active,SE,ads,2023-09-06 01:58:00+0000
L398,lead398@example.com,Active,DE,organic,2023-12-04 18:28:00+0000
L399,lead399@example.com,Active,DE,event,2023-08-15 13:04:00+0000
L400,lead400@example.com,Active,US,webform,2023-06-16 20:29:00+0000
L401,lead401@example.com,Active,BR,webform,2023-01-21 09:25:00+0000
L402,lead402@example.com,Active,IN,event,2023-07-15 03:26:00+0000
L403,lead403@example.com,Active,JP,event,2023-08-04 10:01:00+0000
L404,lead404@example.com,Unsubscribed,GB,organic,2023-10-08 09:13:00+0000
L405,lead405@example.com,Active,NG,organic,2023-09-18 16:09:00+0000
L406,lead406@example.com,Active,JP,event,2023-08-20 04:51:00+0000
L407,lead407@example.com,Active,BR,organic,2023-08-10 00:08:00+0000
L408,lead408@example.com,Active,GB,ads,2023-10-06 05:08:00+0000
L409,lead409@example.com,Active,GB,webform,2024-01-18 18:36:00+0000
L410,lead410@example.com,Active,SE,webform,2023-02-03 18:57:00+0000
L411,lead411@example.com,Unsubscribed,SE,ads,2023-01-17 03:29:00+0000
L412,lead412@example.com,Active,NG,referral,2024-01-18 11:04:00+0000
L413,lead413@example.com,Active,BR,referral,2023-01-16 08:14:00+0000
L414,lead414@example.com,Active,GB,ads,2023-08-09 18:26:00+0000
L415,lead415@example.com,Active,US,referral,2023-10-03 03:10:00+0000
L416,lead416@example.com,Active,BR,webform,2023-08-05 18:02:00+0000
L417,lead417@example.com,Active,GB,referral,2023-03-03 23:05:00+0000
L418,lead418@example.com,Active,NG,organic,2023-05-08 05:26:00+0000
L419,lead419@example.com,Unsubscribed,SE,ads,2023-06-19 05:50:00+0000
L420,lead420@example.com,Unsubscribed,JP,ads,2023-12-13 20:46:00+0000
L421,lead421@example.com,Active,SE,event,2023-09-19 00:57:00+0000
L422,lead422@example.com,Active,BR,ads,2024-01-18 22:33:00+0000
L423,lead423@example.com,Active,JP,ads,2023-05-22 15:21:00+0000
L424,lead424@example.com,Active,BR,event,2023-02-23 02:03:00+0000
L425,lead425@example.com,Active,GB,referral,2023-07-18 13:31:00+0000
L426,lead426@example.com,Active,SE,webform,2023-10-13 05:57:00+0000
L427,lead427@example.com,Active,DE,organic,2023-10-19 19:46:00+0000
L428,lead428@example.com,Active,IN,organic,2023-12-31 10:49:00+0000
L429,lead429@example.com,Active,BR,event,2023-03-09 13:29:00+0000
L430,lead430@example.com,Unsubscribed,JP,event,2023-10-30 11:31:00+0000
L431,lead431@example.com,Active,US,ads,2023-01-28 14:19:00+0000
L432,lead432@example.com,Unsubscribed,GB,ads,2023-07-03 07:34:00+0000
L433,lead433@example.com,Active,IN,referral,2024-01-01 01:36:00+0000
L434,lead434@example.com,Active,SE,webform,2023-02-14 22:12:00+0000
L435,lead435@example.com,Active,US,ads,2023-08-19 02:06:00+0000
L436,lead436@example.com,Active,JP,organic,2023-06-21 06:35:00+0000
L437,lead437@example.com,Active,DE,referral,2023-07-24 01:32:00+0000
L438,lead438@example.com,Active,SE,event,2023-12-18 00:05:00+0000
L439,lead439@example.com,Active,GB,organic,2023-08-29 06:03:00+0000
L440,lead440@example.com,Active,JP,referral,2023-06-15 10:20:00+0000
L441,lead441@example.com,Active,JP,referral,2023-02-19 01:00:00+0000
L442,lead442@example.com,Active,BR,event,2023-03-27 06:17:00+0000
L443,lead443@example.com,Active,GB,organic,2023-11-23 11:29:00+0000
L444,lead444@example.com,Active,IN,organic,2023-05-02 10:37:00+0000
L445,lead445@example.com,Active,JP,event,2023-04-01 13:38:00+0000
L446,lead446@example.com,Active,BR,event,2023-07-17 23:13:00+0000
L447,lead447@example.com,Active,GB,referral,2023-08-21 15:54:00+0000
L448,lead448@example.com,Active,JP,organic,2023-04-03 17:50:00+0000
L449,lead449@example.com,Active,GB,organic,2023-08-04 07:31:00+0000
L450,lead450@example.com,Unsubscribed,US,ads,2023-08-17 17:49:00+0000
L451,lead451@example.com,Active,DE,organic,2024-01-23 18:27:00+0000
L452,lead452@example.com,Active,SE,referral,2023-03-27 10:06:00+0000
L453,lead453@example.com,Active,DE,organic,2023-02-03 03:24:00+0000
L454,lead454@example.com,Active,DE,organic,2023-07-06 03:16:00+0000
L455,lead455@example.com,Active,US,ads,2024-01-19 23:55:00+0000
L456,lead456@example.com,Active,BR,organic,2023-04-10 16:01:00+0000
L457,lead457@example.com,Unsubscribed,IN,ads,2023-10-30 05:08:00+0000
L458,lead458@example.com,Active,GB,event,2023-08-21 14:31:00+0000
L459,lead459@example.com,Unsubscribed,GB,ads,2024-01-14 15:11:00+0000
L460,lead460@example.com,Unsubscribed,BR,ads,2023-07-22 10:29:00+0000
L461,lead461@example.com,Active,DE,ads,2024-01-29 03:17:00+0000
L462,lead462@example.com,Active,IN,ads,2023-10-31 22:49:00+0000
L463,lead463@example.com,Active,US,webform,2023-07-15 22:57:00+0000
L464,lead464@example.com,Active,NG,event,2023-08-27 22:35:00+0000
L465,lead465@example.com,Active,GB,ads,2023-12-23 18:36:00+0000
L466,lead466@example.com,Active,SE,referral,2024-01-19 03:31:00+0000
L467,lead467@example.com,Active,NG,ads,2023-04-04 01:27:00+0000
L468,lead468@example.com,Active,NG,referral,2023-06-16 05:12:00+0000
L469,lead469@example.com,Active,SE,ads,2023-10-03 23:50:00+0000
L470,lead470@example.com,Active,DE,organic,2023-01-02 22:04:00+0000
L471,lead471@example.com,Active,JP,organic,2023-12-05 17:24:00+0000
L472,lead472@example.com,Active,SE,organic,2023-01-16 18:25:00+0000
L473,lead473@example.com,Active,IN,event,2023-11-03 08:24:00+0000
L474,lead474@example.com,Active,IN,webform,2023-11-27 14:54:00+0000
L475,lead475@example.com,Active,GB,event,2023-10-12 23:59:00+0000
L476,lead476@example.com,Active,SE,event,2023-09-20 18:15:00+0000
L477,lead477@example.com,Active,NG,webform,2023-06-02 18:28:00+0000
L478,lead478@example.com,Active,JP,ads,2023-06-05 09:18:00+0000
L479,lead479@example.com,Active,DE,referral,2023-10-03 07:27:00+0000
L480,lead480@example.com,Unsubscribed,GB,webform,2023-05-21 14:20:00+0000
L481,lead481@example.com,Active,IN,webform,2023-04-05 05:05:00+0000
L482,lead482@example.com,Unsubscribed,DE,ads,2023-12-17 20:38:00+0000
L483,lead483@example.com,Active,NG,referral,2023-07-19 07:20:00+0000
L484,lead484@example.com,Unsubscribed,IN,organic,2023-03-12 19:36:00+0000
L485,lead485@example.com,Active,JP,webform,2023-12-24 06:30:00+0000
L486,lead486@example.com,Active,BR,webform,2023-02-28 16:54:00+0000
L487,lead487@example.com,Active,US,webform,2023-10-07 17:11:00+0000
L488,lead488@example.com,Active,IN,webform,2023-01-07 22:26:00+0000
L489,lead489@example.com,Active,US,organic,2023-11-23 13:50:00+0000
L490,lead490@example.com,Unsubscribed,US,organic,2023-12-06 11:00:00+0000
L491,lead491@example.com,Active,IN,organic,2023-03-19 09:32:00+0000
L492,lead492@example.com,Active,JP,organic,2023-09-26 11:45:00+0000
L493,lead493@example.com,Active,US,ads,2023-05-05 20:37:00+0000
L494,lead494@example.com,Active,GB,ads,2023-09-01 12:34:00+0000
L495,lead495@example.com,Active,NG,ads,2023-03-03 08:22:00+0000
L496,lead496@example.com,Active,DE,webform,2023-11-28 02:12:00+0000
L497,lead497@example.com,Active,DE,organic,2023-03-18 01:18:00+0000
L498,lead498@example.com,Active,GB,organic,2023-07-06 04:24:00+0000
L499,lead499@example.com,Unsubscribed,JP,organic,2023-04-04 21:52:00+0000
L500,lead500@example.com,Active,DE,ads,2023-05-20 11:16:00+0000
L501,lead501@example.com,Active,GB,webform,2023-05-28 04:54:00+0000
L502,lead502@example.com,Active,DE,webform,2023-04-26 08:39:00+0000
L503,lead503@example.com,Active,BR,webform,2023-01-13 01:22:00+0000
L504,lead504@example.com,Active,IN,webform,2023-02-12 14:07:00+0000
L505,lead505@example.com,Unsubscribed,DE,referral,2023-09-09 22:05:00+0000
L506,lead506@example.com,Active,NG,referral,2024-01-11 21:05:00+0000
L507,lead507@example.com,Unsubscribed,DE,ads,2023-12-10 22:29:00+0000
L508,lead508@example.com,Active,US,event,2023-11-29 06:32:00+0000
L509,lead509@example.com,Active,BR,event,2024-01-11 20:45:00+0000
L510,lead510@example.com,Active,IN,event,2023-10-17 04:46:00+0000
L511,lead511@example.com,Active,DE,organic,2023-09-28 00:44:00+0000
L512,lead512@example.com,Active,JP,event,2023-12-08 22:44:00+0000
L513,lead513@example.com,Active,BR,organic,2023-09-04 08:58:00+0000
L514,lead514@example.com,Active,NG,organic,2023-07-26 05:10:00+0000
L515,lead515@example.com,Unsubscribed,US,event,2023-12-31 08:39:00+0000
L516,lead516@example.com,Active,IN,webform,2023-07-15 16:56:00+0000
L517,lead517@example.com,Active,JP,webform,2023-06-05 06:08:00+0000
L518,lead518@example.com,Unsubscribed,NG,referral,2023-07-24 17:42:00+0000
L519,lead519@example.com,Active,US,organic,2023-12-26 18:30:00+0000
L520,lead520@example.com,Active,NG,referral,2024-01-03 19:28:00+0000
L521,lead521@example.com,Active,SE,ads,2023-04-26 07:04:00+0000
L522,lead522@example.com,Active,DE,organic,2023-10-23 20:51:00+0000
L523,lead523@example.com,Unsubscribed,NG,webform,2023-11-09 09:46:00+0000
L524,lead524@example.com,Active,BR,referral,2023-07-20 22:35:00+0000
L525,lead525@example.com,Active,BR,ads,2023-03-06 04:08:00+0000
L526,lead526@example.com,Active,US,webform,2023-04-22 07:25:00+0000
L527,lead527@example.com,Active,JP,event,2024-01-22 13:40:00+0000
L528,lead528@example.com,Active,GB,ads,2023-10-25 17:36:00+0000
L529,lead529@example.com,Active,NG,webform,2023-04-26 13:22:00+0000
L530,lead530@example.com,Active,BR,ads,2023-06-29 17:05:00+0000
L531,lead531@example.com,Active,BR,organic,2023-12-22 17:55:00+0000
L532,lead532@example.com,Unsubscribed,NG,ads,2023-11-07 20:41:00+0000
L533,lead533@example.com,Active,JP,event,2024-01-15 18:12:00+0000
L534,lead534@example.com,Active,GB,ads,2023-03-08 04:46:00+0000
L535,lead535@example.com,Active,NG,ads,2023-01-28 09:58:00+0000
L536,lead536@example.com,Active,GB,organic,2023-07-27 20:02:00+0000
L537,lead537@example.com,Active,SE,referral,2023-02-14 21:37:00+0000
L538,lead538@example.com,Active,DE,event,2023-02-14 04:06:00+0000
L539,lead539@example.com,Active,BR,organic,2023-06-05 04:52:00+0000
L540,lead540@example.com,Active,US,event,2023-11-15 02:38:00+0000
L541,lead541@example.com,Active,GB,referral,2023-02-18 01:01:00+0000
L542,lead542@example.com,Active,NG,ads,2023-06-21 15:45:00+0000
L543,lead543@example.com,Active,IN,referral,2023-10-16 00:47:00+0000
L544,lead544@example.com,Active,GB,ads,2023-09-17 07:43:00+0000
L545,lead545@example.com,Active,US,webform,2023-05-17 16:39:00+0000
L546,lead546@example.com,Active,IN,webform,2023-09-25 11:38:00+0000
L547,lead547@example.com,Active,IN,event,2023-06-19 12:15:00+0000
L548,lead548@example.com,Active,US,webform,2024-01-19 22:15:00+0000
L549,lead549@example.com,Active,DE,referral,2023-08-30 18:05:00+0000
L550,lead550@example.com,Active,SE,event,2023-11-05 01:18:00+0000
L551,lead551@example.com,Active,DE,referral,2023-04-18 18:45:00+0000
L552,lead552@example.com,Active,NG,organic,2024-02-02 22:24:00+0000
L553,lead553@example.com,Active,BR,organic,2023-01-12 15:07:00+0000
L554,lead554@example.com,Active,DE,webform,2023-01-16 15:38:00+0000
L555,lead555@example.com,Active,JP,referral,2023-06-12 09:59:00+0000
L556,lead556@example.com,Active,NG,organic,2023-09-08 19:13:00+0000
L557,lead557@example.com,Active,GB,event,2023-08-24 03:16:00+0000
L558,lead558@example.com,Active,BR,webform,2023-01-30 01:50:00+0000
L559,lead559@example.com,Active,US,ads,2023-08-09 03:04:00+0000
L560,lead560@example.com,Active,NG,event,2023-07-08 10:11:00+0000
L561,lead561@example.com,Active,DE,referral,2023-11-11 02:50:00+0000
L562,lead562@example.com,Active,BR,webform,2023-09-03 23:17:00+0000
L563,lead563@example.com,Active,JP,organic,2023-06-11 06:35:00+0000
L564,lead564@example.com,Active,US,webform,2023-10-26 13:54:00+0000
L565,lead565@example.com,Active,GB,organic,2023-02-21 22:45:00+0000
L566,lead566@example.com,Active,GB,referral,2023-01-22 15:58:00+0000
L567,lead567@example.com,Active,NG,webform,2023-07-23 05:14:00+0000
L568,lead568@example.com,Active,US,referral,2023-12-17 09:58:00+0000
L569,lead569@example.com,Unsubscribed,US,webform,2023-03-08 05:38:00+0000
L570,lead570@example.com,Active,SE,referral,2024-02-05 15:17:00+0000
L571,lead571@example.com,Active,DE,event,2023-05-26 19:41:00+0000
L572,lead572@example.com,Active,GB,organic,2023-06-07 05:11:00+0000
L573,lead573@example.com,Unsubscribed,NG,organic,2023-04-30 19:43:00+0000
L574,lead574@example.com,Unsubscribed,IN,webform,2023-01-19 03:37:00+0000
L575,lead575@example.com,Unsubscribed,IN,ads,2023-08-19 10:18:00+0000
L576,lead576@example.com,Active,SE,ads,2024-01-12 01:13:00+0000
L577,lead577@example.com,Active,GB,referral,2023-08-12 09:22:00+0000
L578,lead578@example.com,Unsubscribed,DE,event,2023-12-13 18:30:00+0000
L579,lead579@example.com,Active,DE,organic,2023-09-07 18:55:00+0000
L580,lead580@example.com,Active,US,ads,2023-10-10 17:50:00+0000
L581,lead581@example.com,Active,JP,referral,2023-03-05 18:45:00+0000
L582,lead582@example.com,Active,GB,referral,2023-04-20 18:51:00+0000
L583,lead583@example.com,Unsubscribed,IN,webform,2023-05-11 10:16:00+0000
L584,lead584@example.com,Active,IN,ads,2023-08-23 20:52:00+0000
L585,lead585@example.com,Active,US,event,2023-03-26 18:13:00+0000
L586,lead586@example.com,Unsubscribed,BR,webform,2023-02-25 00:07:00+0000
L587,lead587@example.com,Active,BR,event,2024-01-03 09:42:00+0000
L588,lead588@example.com,Unsubscribed,BR,organic,2023-12-05 15:27:00+0000
L589,lead589@example.com,Active,SE,event,2023-06-24 17:25:00+0000
L590,lead590@example.com,Active,DE,ads,2023-03-30 14:35:00+0000
L591,lead591@example.com,Active,GB,ads,2023-11-06 11:46:00+0000
L592,lead592@example.com,Unsubscribed,SE,event,2023-05-14 22:59:00+0000
L593,lead593@example.com,Active,JP,ads,2023-08-23 00:42:00+0000
L594,lead594@example.com,Active,IN,event,2023-11-13 05:58:00+0000
L595,lead595@example.com,Active,JP,organic,2023-03-09 10:50:00+0000
L596,lead596@example.com,Unsubscribed,JP,webform,2023-06-05 18:14:00+0000
L597,lead597@example.com,Active,JP,referral,2023-05-25 17:15:00+0000
L598,lead598@example.com,Active,NG,organic,2023-08-15 00:56:00+0000
L599,lead599@example.com,Active,SE,organic,2023-10-09 18:17:00+0000
L600,lead600@example.com,Unsubscribed,JP,webform,2023-07-23 11:21:00+0000
L601,lead601@example.com,Unsubscribed,US,referral,2023-10-15 08:02:00+0000
L602,lead602@example.com,Active,BR,webform,2023-11-24 11:55:00+0000
L603,lead603@example.com,Active,IN,organic,2024-01-01 15:22:00+0000
L604,lead604@example.com,Active,US,event,2023-11-17 16:10:00+0000
L605,lead605@example.com,Active,SE,webform,2023-02-25 01:05:00+0000
L606,lead606@example.com,Active,BR,organic,2023-06-10 00:36:00+0000
L607,lead607@example.com,Active,NG,referral,2023-10-14 02:47:00+0000
L608,lead608@example.com,Unsubscribed,SE,organic,2023-10-25 09:57:00+0000
L609,lead609@example.com,Active,JP,referral,2024-01-06 18:46:00+0000
L610,lead610@example.com,Active,IN,referral,2023-05-02 15:05:00+0000
L611,lead611@example.com,Unsubscribed,NG,webform,2023-06-20 07:01:00+0000
L612,lead612@example.com,Active,SE,webform,2023-12-17 08:48:00+0000
L613,lead613@example.com,Unsubscribed,SE,organic,2023-08-23 04:12:00+0000
L614,lead614@example.com,Active,JP,event,2023-11-14 12:31:00+0000
L615,lead615@example.com,Unsubscribed,IN,webform,2023-12-07 19:46:00+0000
L616,lead616@example.com,Active,BR,ads,2024-01-24 13:45:00+0000
L617,lead617@example.com,Active,GB,webform,2023-09-07 08:40:00+0000
L618,lead618@example.com,Active,DE,organic,2024-01-31 23:12:00+0000
L619,lead619@example.com,Unsubscribed,US,webform,2023-02-28 16:07:00+0000
L620,lead620@example.com,Active,US,event,2023-10-03 21:45:00+0000
L621,lead621@example.com,Active,SE,webform,2024-01-27 19:06:00+0000
L622,lead622@example.com,Unsubscribed,IN,ads,2023-09-30 04:46:00+0000
L623,lead623@example.com,Active,IN,organic,2023-01-15 21:30:00+0000
L624,lead624@example.com,Active,IN,organic,2023-09-08 16:32:00+0000
L625,lead625@example.com,Active,SE,webform,2023-08-14 05:40:00+0000
L626,lead626@example.com,Unsubscribed,DE,referral,2023-11-11 20:28:00+0000
L627,lead627@example.com,Active,SE,referral,2023-03-29 10:37:00+0000
L628,lead628@example.com,Active,NG,webform,2023-10-22 07:58:00+0000
L629,lead629@example.com,Active,JP,event,2023-08-31 01:34:00+0000
L630,lead630@example.com,Active,BR,organic,2023-12-22 06:31:00+0000
L631,lead631@example.com,Unsubscribed,IN,ads,2023-10-14 08:11:00+0000
L632,lead632@example.com,Active,US,ads,2024-01-13 11:59:00+0000
L633,lead633@example.com,Active,IN,webform,2023-04-02 05:43:00+0000
L634,lead634@example.com,Active,NG,referral,2023-03-22 00:56:00+0000
L635,lead635@example.com,Unsubscribed,IN,event,2024-02-02 06:14:00+0000
L636,lead636@example.com,Active,SE,event,2023-04-24 14:27:00+0000
L637,lead637@example.com,Active,SE,event,2023-10-17 20:47:00+0000
L638,lead638@example.com,Active,US,ads,2023-09-23 04:37:00+0000
L639,lead639@example.com,Active,SE,organic,2023-01-13 05:18:00+0000
L640,lead640@example.com,Active,SE,webform,2023-09-08 14:29:00+0000
L641,lead641@example.com,Active,DE,referral,2023-09-10 10:44:00+0000
L642,lead642@example.com,Active,NG,event,2023-08-16 04:12:00+0000
L643,lead643@example.com,Active,SE,webform,2024-01-19 11:22:00+0000
L644,lead644@example.com,Unsubscribed,GB,event,2023-12-07 03:24:00+0000
L645,lead645@example.com,Active,NG,webform,2023-08-17 03:15:00+0000
L646,lead646@example.com,Active,JP,organic,2023-10-30 09:59:00+0000
L647,lead647@example.com,Active,SE,referral,2023-10-26 15:01:00+0000
L648,lead648@example.com,Active,SE,event,2023-10-11 11:49:00+0000
L649,lead649@example.com,Active,NG,event,2023-07-08 00:53:00+0000
L650,lead650@example.com,Active,JP,referral,2023-08-27 07:28:00+0000
L651,lead651@example.com,Active,BR,event,2023-01-25 13:00:00+0000
L652,lead652@example.com,Active,DE,webform,2023-05-09 01:25:00+0000
